r,r1,n1,n2,r2
21.501001001001,11.317033799813188,0.9900991812206528,0.9899443623465927,10.183967201187812
21.56423923923924,11.350323355264297,0.9902096793974329,0.9900539498241137,10.213915883974941
21.627477477477477,11.383614348632317,0.9903210882734721,0.990164144434474,10.24386312884516
21.690715715715715,11.416905373388738,0.9904328007159311,0.9902746426112541,10.273810342326977
21.753953953953953,11.450195006446668,0.9905451202912295,0.9903860514872933,10.303758947507285
21.81719219219219,11.483486089559843,0.9906580469993673,0.9904977639297523,10.333706102632348
21.88043043043043,11.516775773127584,0.990771277273925,0.9906100835050508,10.363654657302845
21.943668668668668,11.55006691450954,0.9908854182477418,0.9907230102131885,10.393601754159128
22.006906906906906,11.583358087193506,0.9909998627879782,0.9908362404877462,10.4235488197134
22.070145145145144,11.616649290761101,0.991115218027474,0.990950381461563,10.453495854384043
22.133383383383382,11.649940526351251,0.9912308768333895,0.9910648260017996,10.48344285703213
22.19662162162162,11.683230343427596,0.9913471427721443,0.9911801812412953,10.513391278194025
22.25985985985986,11.716521638776277,0.9914640158437387,0.9912958400472107,10.543338221083582
22.323098098098097,11.749812967700164,0.9915814960481724,0.9914121059859655,10.573285130397933
22.386336336336335,11.783104321918774,0.9916995833854456,0.9915289790575599,10.60323201441756
22.449574574574573,11.816394243430583,0.9918179742891385,0.9916464592619937,10.63318033114399
22.51281281281281,11.849687130369261,0.9919372758920907,0.991764243032847,10.66312568244355
22.57605105105105,11.882978579044602,0.9920571846278822,0.9918829375029597,10.693072472006447
22.639289289289287,11.916268581933366,0.9921773969300935,0.9920022391059118,10.723020707355921
22.702527527527526,11.949560088516652,0.9922985199315639,0.9921221478417035,10.752967439010874
