R,n_u,r,F,dF_dR
101.965,5,0,168.56,0.876984
101.985,5,0,168.584,0.877277
102.005,5,0,168.608,0.87757
102.025,5,0,168.632,0.877864
102.045,5,0,168.655,0.878157
102.065,5,0,168.679,0.87845
102.085,5,0,168.703,0.878744
102.105,5,0,168.727,0.879037
102.125,5,0,168.75,0.879331
102.145,5,0,168.774,0.879625
102.165,5,0,168.798,0.879918
102.185,5,0,168.822,0.880212
102.205,5,0,168.846,0.880507
102.225,5,0,168.87,0.880801
102.245,5,0,168.893,0.881095
102.265,5,0,168.917,0.881389
102.285,5,0,168.941,0.881684
102.305,5,0,168.965,0.881979
102.325,5,0,168.989,0.882273
102.345,5,0,169.013,0.882568
102.365,5,0,169.037,0.882863
102.385,5,0,169.061,0.883158
102.405,5,0,169.085,0.883453
102.425,5,0,169.109,0.883748
102.445,5,0,169.133,0.884044
102.465,5,0,169.157,0.884339
102.485,5,0,169.181,0.884635
102.505,5,0,169.205,0.88493
102.525,5,0,169.229,0.885226
102.545,5,0,169.253,0.885522
102.565,5,0,169.277,0.885818
102.585,5,0,169.301,0.886114
102.605,5,0,169.325,0.88641
102.625,5,0,169.349,0.886707
102.645,5,0,169.373,0.887003
102.665,5,0,169.397,0.8873
102.685,5,0,169.421,0.887596
102.705,5,0,169.445,0.887893
102.725,5,0,169.469,0.88819
102.745,5,0,169.493,0.888487
102.765,5,0,169.518,0.888784
102.785,5,0,169.542,0.889081
102.805,5,0,169.566,0.889378
102.825,5,0,169.59,0.889676
102.845,5,0,169.614,0.889973
102.865,5,0,169.638,0.890271
102.885,5,0,169.663,0.890568
102.905,5,0,169.687,0.890866
102.925,5,0,169.711,0.891164
102.945,5,0,169.735,0.891462
102.965,5,0,169.76,0.89176
102.985,5,0,169.784,0.892058
103.005,5,0,169.808,0.892357
103.025,5,0,169.833,0.892655
103.045,5,0,169.857,0.892954
103.065,5,0,169.881,0.893252
103.085,5,0,169.906,0.893551
103.105,5,0,169.93,0.89385
103.125,5,0,169.954,0.894149
103.145,5,0,169.979,0.894448
103.165,5,0,170.003,0.894747
103.185,5,0,170.027,0.895047
103.205,5,0,170.052,0.895346
103.225,5,0,170.076,0.895646
103.245,5,0,170.101,0.895945
103.265,5,0,170.125,0.896245
103.285,5,0,170.149,0.896545
103.305,5,0,170.174,0.896845
103.325,5,0,170.198,0.897145
103.345,5,0,170.223,0.897445
103.365,5,0,170.247,0.897746
103.385,5,0,170.272,0.898046
103.405,5,0,170.296,0.898346
103.425,5,0,170.321,0.898647
103.445,5,0,170.345,0.898948
103.465,5,0,170.37,0.899249
103.485,5,0,170.395,0.89955
103.505,5,0,170.419,0.899851
103.525,5,0,170.444,0.900152
103.545,5,0,170.468,0.900453
103.565,5,0,170.493,0.900754
103.585,5,0,170.518,0.901056
103.605,5,0,170.542,0.901358
103.625,5,0,170.567,0.901659
103.645,5,0,170.592,0.901961
103.665,5,0,170.616,0.902263
103.685,5,0,170.641,0.902565
103.705,5,0,170.666,0.902867
103.725,5,0,170.69,0.90317
103.745,5,0,170.715,0.903472
103.765,5,0,170.74,0.903774
103.785,5,0,170.764,0.904077
103.805,5,0,170.789,0.90438
103.825,5,0,170.814,0.904683
103.845,5,0,170.839,0.904986
103.865,5,0,170.864,0.905289
103.885,5,0,170.888,0.905592
103.905,5,0,170.913,0.905895
103.925,5,0,170.938,0.906198
103.945,5,0,170.963,0.906502
103.965,5,0,170.988,0.906806
103.985,5,0,171.013,0.907109
104.005,5,0,171.037,0.907413
104.025,5,0,171.062,0.907717
104.045,5,0,171.087,0.908021
104.065,5,0,171.112,0.908325
104.085,5,0,171.137,0.90863
104.105,5,0,171.162,0.908934
104.125,5,0,171.187,0.909238
104.145,5,0,171.212,0.909543
104.165,5,0,171.237,0.909848
104.185,5,0,171.262,0.910153
104.205,5,0,171.287,0.910458
104.225,5,0,171.312,0.910763
104.245,5,0,171.337,0.911068
104.265,5,0,171.362,0.911373
104.285,5,0,171.387,0.911678
104.305,5,0,171.412,0.911984
104.325,5,0,171.437,0.91229
104.345,5,0,171.462,0.912595
104.365,5,0,171.487,0.912901
104.385,5,0,171.512,0.913207
104.405,5,0,171.537,0.913513
104.425,5,0,171.562,0.913819
104.445,5,0,171.588,0.914126
104.465,5,0,171.613,0.914432
104.485,5,0,171.638,0.914739
104.505,5,0,171.663,0.915045
104.525,5,0,171.688,0.915352
104.545,5,0,171.713,0.915659
104.565,5,0,171.739,0.915966
104.585,5,0,171.764,0.916273
104.605,5,0,171.789,0.91658
104.625,5,0,171.814,0.916887
104.645,5,0,171.84,0.917195
104.665,5,0,171.865,0.917502
104.685,5,0,171.89,0.91781
104.705,5,0,171.915,0.918118
104.725,5,0,171.941,0.918426
104.745,5,0,171.966,0.918734
104.765,5,0,171.991,0.919042
104.785,5,0,172.017,0.91935
104.805,5,0,172.042,0.919658
104.825,5,0,172.067,0.919967
104.845,5,0,172.093,0.920276
104.865,5,0,172.118,0.920584
104.885,5,0,172.144,0.920893
104.905,5,0,172.169,0.921202
104.925,5,0,172.194,0.921511
104.945,5,0,172.22,0.92182
104.965,5,0,172.245,0.922129
104.985,5,0,172.271,0.922439
105.005,5,0,172.296,0.922748
105.025,5,0,172.322,0.923058
105.045,5,0,172.347,0.923368
105.065,5,0,172.373,0.923677
105.085,5,0,172.398,0.923987
105.105,5,0,172.424,0.924297
105.125,5,0,172.449,0.924608
105.145,5,0,172.475,0.924918
105.165,5,0,172.501,0.925228
105.185,5,0,172.526,0.925539
105.205,5,0,172.552,0.92585
105.225,5,0,172.577,0.92616
105.245,5,0,172.603,0.926471
105.265,5,0,172.629,0.926782
105.285,5,0,172.654,0.927093
105.305,5,0,172.68,0.927405
105.325,5,0,172.706,0.927716
105.345,5,0,172.731,0.928027
105.365,5,0,172.757,0.928339
105.385,5,0,172.783,0.928651
105.405,5,0,172.808,0.928963
105.425,5,0,172.834,0.929274
105.445,5,0,172.86,0.929586
105.465,5,0,172.886,0.929899
105.485,5,0,172.911,0.930211
105.505,5,0,172.937,0.930523
105.525,5,0,172.963,0.930836
105.545,5,0,172.989,0.931148
105.565,5,0,173.015,0.931461
105.585,5,0,173.04,0.931774
105.605,5,0,173.066,0.932087
105.625,5,0,173.092,0.9324
105.645,5,0,173.118,0.932713
105.665,5,0,173.144,0.933027
105.685,5,0,173.17,0.93334
105.705,5,0,173.196,0.933654
105.725,5,0,173.222,0.933967
105.745,5,0,173.247,0.934281
105.765,5,0,173.273,0.934595
105.785,5,0,173.299,0.934909
105.805,5,0,173.325,0.935223
105.825,5,0,173.351,0.935538
105.845,5,0,173.377,0.935852
105.865,5,0,173.403,0.936167
105.885,5,0,173.429,0.936481
105.905,5,0,173.455,0.936796
105.925,5,0,173.481,0.937111
105.945,5,0,173.508,0.937426
105.965,5,0,173.534,0.937741
105.985,5,0,173.56,0.938056
106.005,5,0,173.586,0.938372
106.025,5,0,173.612,0.938687
106.045,5,0,173.638,0.939003
106.065,5,0,173.664,0.939318
106.085,5,0,173.69,0.939634
106.105,5,0,173.716,0.93995
106.125,5,0,173.743,0.940266
106.145,5,0,173.769,0.940582
106.165,5,0,173.795,0.940899
106.185,5,0,173.821,0.941215
106.205,5,0,173.847,0.941532
106.225,5,0,173.874,0.941848
106.245,5,0,173.9,0.942165
106.265,5,0,173.926,0.942482
106.285,5,0,173.952,0.942799
106.305,5,0,173.979,0.943116
106.325,5,0,174.005,0.943434
106.345,5,0,174.031,0.943751
106.365,5,0,174.058,0.944068
106.385,5,0,174.084,0.944386
106.405,5,0,174.11,0.944704
106.425,5,0,174.137,0.945022
106.445,5,0,174.163,0.94534
106.465,5,0,174.189,0.945658
106.485,5,0,174.216,0.945976
106.505,5,0,174.242,0.946294
106.525,5,0,174.269,0.946613
106.545,5,0,174.295,0.946931
106.565,5,0,174.322,0.94725
106.585,5,0,174.348,0.947569
106.605,5,0,174.375,0.947888
106.625,5,0,174.401,0.948207
106.645,5,0,174.428,0.948526
106.665,5,0,174.454,0.948846
106.685,5,0,174.481,0.949165
106.705,5,0,174.507,0.949485
106.725,5,0,174.534,0.949804
106.745,5,0,174.56,0.950124
106.765,5,0,174.587,0.950444
106.785,5,0,174.613,0.950764
106.805,5,0,174.64,0.951084
106.825,5,0,174.667,0.951405
106.845,5,0,174.693,0.951725
106.865,5,0,174.72,0.952045
106.885,5,0,174.747,0.952366
106.905,5,0,174.773,0.952687
106.925,5,0,174.8,0.953008
106.945,5,0,174.827,0.953329
106.965,5,0,174.853,0.95365
106.985,5,0,174.88,0.953971
107.005,5,0,174.907,0.954293
107.025,5,0,174.934,0.954614
107.045,5,0,174.96,0.954936
107.065,5,0,174.987,0.955258
107.085,5,0,175.014,0.95558
107.105,5,0,175.041,0.955902
107.125,5,0,175.067,0.956224
107.145,5,0,175.094,0.956546
107.165,5,0,175.121,0.956868
107.185,5,0,175.148,0.957191
107.205,5,0,175.175,0.957514
107.225,5,0,175.202,0.957836
107.245,5,0,175.229,0.958159
107.265,5,0,175.256,0.958482
107.285,5,0,175.282,0.958805
107.305,5,0,175.309,0.959129
107.325,5,0,175.336,0.959452
107.345,5,0,175.363,0.959776
107.365,5,0,175.39,0.960099
107.385,5,0,175.417,0.960423
107.405,5,0,175.444,0.960747
107.425,5,0,175.471,0.961071
107.445,5,0,175.498,0.961395
107.465,5,0,175.525,0.961719
107.485,5,0,175.552,0.962044
107.505,5,0,175.579,0.962368
107.525,5,0,175.607,0.962693
107.545,5,0,175.634,0.963018
107.565,5,0,175.661,0.963342
107.585,5,0,175.688,0.963667
107.605,5,0,175.715,0.963993
107.625,5,0,175.742,0.964318
107.645,5,0,175.769,0.964643
107.665,5,0,175.796,0.964969
107.685,5,0,175.824,0.965294
107.705,5,0,175.851,0.96562
107.725,5,0,175.878,0.965946
107.745,5,0,175.905,0.966272
107.765,5,0,175.932,0.966598
107.785,5,0,175.96,0.966924
107.805,5,0,175.987,0.967251
107.825,5,0,176.014,0.967577
107.845,5,0,176.042,0.967904
107.865,5,0,176.069,0.968231
107.885,5,0,176.096,0.968558
107.905,5,0,176.124,0.968885
107.925,5,0,176.151,0.969212
107.945,5,0,176.178,0.969539
107.965,5,0,176.206,0.969867
107.985,5,0,176.233,0.970194
108.005,5,0,176.26,0.970522
108.025,5,0,176.288,0.97085
108.045,5,0,176.315,0.971178
108.065,5,0,176.343,0.971506
108.085,5,0,176.37,0.971834
108.105,5,0,176.398,0.972162
108.125,5,0,176.425,0.97249
108.145,5,0,176.453,0.972819
108.165,5,0,176.48,0.973148
108.185,5,0,176.508,0.973477
108.205,5,0,176.535,0.973805
108.225,5,0,176.563,0.974135
108.245,5,0,176.59,0.974464
108.265,5,0,176.618,0.974793
108.285,5,0,176.645,0.975123
108.305,5,0,176.673,0.975452
108.325,5,0,176.701,0.975782
108.345,5,0,176.728,0.976112
108.365,5,0,176.756,0.976442
108.385,5,0,176.783,0.976772
108.405,5,0,176.811,0.977102
108.425,5,0,176.839,0.977432
108.445,5,0,176.867,0.977763
108.465,5,0,176.894,0.978093
108.485,5,0,176.922,0.978424
108.505,5,0,176.95,0.978755
108.525,5,0,176.977,0.979086
108.545,5,0,177.005,0.979417
108.565,5,0,177.033,0.979748
108.585,5,0,177.061,0.98008
108.605,5,0,177.089,0.980411
108.625,5,0,177.116,0.980743
108.645,5,0,177.144,0.981075
108.665,5,0,177.172,0.981407
108.685,5,0,177.2,0.981739
108.705,5,0,177.228,0.982071
108.725,5,0,177.256,0.982403
108.745,5,0,177.284,0.982736
108.765,5,0,177.311,0.983068
108.785,5,0,177.339,0.983401
108.805,5,0,177.367,0.983734
108.825,5,0,177.395,0.984067
108.845,5,0,177.423,0.9844
108.865,5,0,177.451,0.984733
108.885,5,0,177.479,0.985066
108.905,5,0,177.507,0.9854
108.925,5,0,177.535,0.985734
108.945,5,0,177.563,0.986067
108.965,5,0,177.591,0.986401
108.985,5,0,177.619,0.986735
109.005,5,0,177.648,0.987069
109.025,5,0,177.676,0.987404
109.045,5,0,177.704,0.987738
109.065,5,0,177.732,0.988073
109.085,5,0,177.76,0.988407
109.105,5,0,177.788,0.988742
109.125,5,0,177.816,0.989077
109.145,5,0,177.844,0.989412
109.165,5,0,177.873,0.989747
109.185,5,0,177.901,0.990083
109.205,5,0,177.929,0.990418
109.225,5,0,177.957,0.990754
109.245,5,0,177.986,0.991089
109.265,5,0,178.014,0.991425
109.285,5,0,178.042,0.991761
109.305,5,0,178.07,0.992097
109.325,5,0,178.099,0.992434
109.345,5,0,178.127,0.99277
109.365,5,0,178.155,0.993106
109.385,5,0,178.184,0.993443
109.405,5,0,178.212,0.99378
109.425,5,0,178.24,0.994117
109.445,5,0,178.269,0.994454
109.465,5,0,178.297,0.994791
109.485,5,0,178.326,0.995128
109.505,5,0,178.354,0.995466
109.525,5,0,178.382,0.995803
109.545,5,0,178.411,0.996141
109.565,5,0,178.439,0.996479
109.585,5,0,178.468,0.996817
109.605,5,0,178.496,0.997155
109.625,5,0,178.525,0.997493
109.645,5,0,178.553,0.997832
109.665,5,0,178.582,0.99817
109.685,5,0,178.611,0.998509
109.705,5,0,178.639,0.998848
109.725,5,0,178.668,0.999187
109.745,5,0,178.696,0.999526
109.765,5,0,178.725,0.999865
109.785,5,0,178.754,1.0002
109.805,5,0,178.782,1.00054
109.825,5,0,178.811,1.00088
109.845,5,0,178.84,1.00122
109.865,5,0,178.868,1.00156
109.885,5,0,178.897,1.0019
109.905,5,0,178.926,1.00224
109.925,5,0,178.954,1.00258
109.945,5,0,178.983,1.00292
109.965,5,0,179.012,1.00326
109.985,5,0,179.041,1.00361
110.006,5,0,179.069,1.00395
110.026,5,0,179.098,1.00429
110.046,5,0,179.127,1.00463
110.066,5,0,179.156,1.00497
110.086,5,0,179.185,1.00531
110.106,5,0,179.214,1.00565
110.126,5,0,179.242,1.00599
110.146,5,0,179.271,1.00634
110.166,5,0,179.3,1.00668
110.186,5,0,179.329,1.00702
110.206,5,0,179.358,1.00736
110.226,5,0,179.387,1.0077
110.246,5,0,179.416,1.00805
110.266,5,0,179.445,1.00839
110.286,5,0,179.474,1.00873
110.306,5,0,179.503,1.00908
110.326,5,0,179.532,1.00942
110.346,5,0,179.561,1.00976
110.366,5,0,179.59,1.0101
110.386,5,0,179.619,1.01045
110.406,5,0,179.648,1.01079
110.426,5,0,179.677,1.01114
110.446,5,0,179.706,1.01148
110.466,5,0,179.735,1.01182
110.486,5,0,179.765,1.01217
110.506,5,0,179.794,1.01251
110.526,5,0,179.823,1.01286
110.546,5,0,179.852,1.0132
110.566,5,0,179.881,1.01355
110.586,5,0,179.91,1.01389
110.606,5,0,179.94,1.01424
110.626,5,0,179.969,1.01458
110.646,5,0,179.998,1.01493
110.666,5,0,180.027,1.01527
110.686,5,0,180.057,1.01562
110.706,5,0,180.086,1.01596
110.726,5,0,180.115,1.01631
110.746,5,0,180.145,1.01665
110.766,5,0,180.174,1.017
110.786,5,0,180.203,1.01735
110.806,5,0,180.233,1.01769
110.826,5,0,180.262,1.01804
110.846,5,0,180.291,1.01839
110.866,5,0,180.321,1.01873
110.886,5,0,180.35,1.01908
110.906,5,0,180.38,1.01943
110.926,5,0,180.409,1.01977
110.946,5,0,180.439,1.02012
110.966,5,0,180.468,1.02047
110.986,5,0,180.497,1.02082
111.006,5,0,180.527,1.02116
111.026,5,0,180.557,1.02151
111.046,5,0,180.586,1.02186
111.066,5,0,180.616,1.02221
111.086,5,0,180.645,1.02256
111.106,5,0,180.675,1.02291
111.126,5,0,180.704,1.02325
111.146,5,0,180.734,1.0236
111.166,5,0,180.764,1.02395
111.186,5,0,180.793,1.0243
111.206,5,0,180.823,1.02465
111.226,5,0,180.853,1.025
111.246,5,0,180.882,1.02535
111.266,5,0,180.912,1.0257
111.286,5,0,180.942,1.02605
111.306,5,0,180.971,1.0264
111.326,5,0,181.001,1.02675
111.346,5,0,181.031,1.0271
111.366,5,0,181.061,1.02745
111.386,5,0,181.091,1.0278
111.406,5,0,181.12,1.02815
111.426,5,0,181.15,1.0285
111.446,5,0,181.18,1.02885
111.466,5,0,181.21,1.0292
111.486,5,0,181.24,1.02955
111.506,5,0,181.27,1.0299
111.526,5,0,181.3,1.03026
111.546,5,0,181.329,1.03061
111.566,5,0,181.359,1.03096
111.586,5,0,181.389,1.03131
111.606,5,0,181.419,1.03166
111.626,5,0,181.449,1.03202
111.646,5,0,181.479,1.03237
111.666,5,0,181.509,1.03272
111.686,5,0,181.539,1.03307
111.706,5,0,181.569,1.03343
111.726,5,0,181.599,1.03378
111.746,5,0,181.629,1.03413
111.766,5,0,181.659,1.03448
111.786,5,0,181.69,1.03484
111.806,5,0,181.72,1.03519
111.826,5,0,181.75,1.03555
111.846,5,0,181.78,1.0359
111.866,5,0,181.81,1.03625
111.886,5,0,181.84,1.03661
111.906,5,0,181.87,1.03696
111.926,5,0,181.901,1.03732
111.946,5,0,181.931,1.03767
111.966,5,0,181.961,1.03802
111.986,5,0,181.991,1.03838
112.006,5,0,182.022,1.03873
112.026,5,0,182.052,1.03909
112.046,5,0,182.082,1.03945
112.066,5,0,182.113,1.0398
112.086,5,0,182.143,1.04016
112.106,5,0,182.173,1.04051
112.126,5,0,182.204,1.04087
112.146,5,0,182.234,1.04122
112.166,5,0,182.264,1.04158
112.186,5,0,182.295,1.04194
112.206,5,0,182.325,1.04229
112.226,5,0,182.356,1.04265
112.246,5,0,182.386,1.04301
112.266,5,0,182.416,1.04336
112.286,5,0,182.447,1.04372
112.306,5,0,182.477,1.04408
112.326,5,0,182.508,1.04443
112.346,5,0,182.538,1.04479
112.366,5,0,182.569,1.04515
112.386,5,0,182.6,1.04551
112.406,5,0,182.63,1.04586
112.426,5,0,182.661,1.04622
112.446,5,0,182.691,1.04658
112.466,5,0,182.722,1.04694
112.486,5,0,182.753,1.0473
112.506,5,0,182.783,1.04766
112.526,5,0,182.814,1.04802
112.546,5,0,182.845,1.04837
112.566,5,0,182.875,1.04873
112.586,5,0,182.906,1.04909
112.606,5,0,182.937,1.04945
112.626,5,0,182.967,1.04981
112.646,5,0,182.998,1.05017
112.666,5,0,183.029,1.05053
112.686,5,0,183.06,1.05089
112.706,5,0,183.091,1.05125
112.726,5,0,183.121,1.05161
112.746,5,0,183.152,1.05197
112.766,5,0,183.183,1.05233
112.786,5,0,183.214,1.05269
112.806,5,0,183.245,1.05305
112.826,5,0,183.276,1.05341
112.846,5,0,183.307,1.05378
112.866,5,0,183.338,1.05414
112.886,5,0,183.368,1.0545
112.906,5,0,183.399,1.05486
112.926,5,0,183.43,1.05522
112.946,5,0,183.461,1.05558
112.966,5,0,183.492,1.05595
112.986,5,0,183.523,1.05631
113.006,5,0,183.554,1.05667
113.026,5,0,183.586,1.05703
113.046,5,0,183.617,1.0574
113.066,5,0,183.648,1.05776
113.086,5,0,183.679,1.05812
113.106,5,0,183.71,1.05849
113.126,5,0,183.741,1.05885
113.146,5,0,183.772,1.05921
113.166,5,0,183.803,1.05958
113.186,5,0,183.835,1.05994
113.206,5,0,183.866,1.0603
113.226,5,0,183.897,1.06067
113.246,5,0,183.928,1.06103
113.266,5,0,183.959,1.0614
113.286,5,0,183.991,1.06176
113.306,5,0,184.022,1.06212
113.326,5,0,184.053,1.06249
113.346,5,0,184.085,1.06285
113.366,5,0,184.116,1.06322
113.386,5,0,184.147,1.06359
113.406,5,0,184.179,1.06395
113.426,5,0,184.21,1.06432
113.446,5,0,184.241,1.06468
113.466,5,0,184.273,1.06505
113.486,5,0,184.304,1.06541
113.506,5,0,184.336,1.06578
113.526,5,0,184.367,1.06615
113.546,5,0,184.399,1.06651
113.566,5,0,184.43,1.06688
113.586,5,0,184.462,1.06725
113.606,5,0,184.493,1.06761
113.626,5,0,184.525,1.06798
113.646,5,0,184.556,1.06835
113.666,5,0,184.588,1.06872
113.686,5,0,184.619,1.06908
113.706,5,0,184.651,1.06945
113.726,5,0,184.682,1.06982
113.746,5,0,184.714,1.07019
113.766,5,0,184.746,1.07055
113.786,5,0,184.777,1.07092
113.806,5,0,184.809,1.07129
113.826,5,0,184.841,1.07166
113.846,5,0,184.873,1.07203
113.866,5,0,184.904,1.0724
113.886,5,0,184.936,1.07277
113.906,5,0,184.968,1.07314
113.926,5,0,185,1.07351
113.946,5,0,185.031,1.07388
113.966,5,0,185.063,1.07425
113.986,5,0,185.095,1.07462
114.006,5,0,185.127,1.07499
114.026,5,0,185.159,1.07536
114.046,5,0,185.191,1.07573
114.066,5,0,185.222,1.0761
114.086,5,0,185.254,1.07647
114.106,5,0,185.286,1.07684
114.126,5,0,185.318,1.07721
114.146,5,0,185.35,1.07758
114.166,5,0,185.382,1.07795
114.186,5,0,185.414,1.07832
114.206,5,0,185.446,1.0787
114.226,5,0,185.478,1.07907
114.246,5,0,185.51,1.07944
114.266,5,0,185.542,1.07981
114.286,5,0,185.574,1.08018
114.306,5,0,185.606,1.08056
114.326,5,0,185.639,1.08093
114.346,5,0,185.671,1.0813
114.366,5,0,185.703,1.08167
114.386,5,0,185.735,1.08205
114.406,5,0,185.767,1.08242
114.426,5,0,185.799,1.08279
114.446,5,0,185.832,1.08317
114.466,5,0,185.864,1.08354
114.486,5,0,185.896,1.08392
114.506,5,0,185.928,1.08429
114.526,5,0,185.961,1.08466
114.546,5,0,185.993,1.08504
114.566,5,0,186.025,1.08541
114.586,5,0,186.057,1.08579
114.606,5,0,186.09,1.08616
114.626,5,0,186.122,1.08654
114.646,5,0,186.154,1.08691
114.666,5,0,186.187,1.08729
114.686,5,0,186.219,1.08766
114.706,5,0,186.252,1.08804
114.726,5,0,186.284,1.08841
114.746,5,0,186.317,1.08879
114.766,5,0,186.349,1.08917
114.786,5,0,186.382,1.08954
114.806,5,0,186.414,1.08992
114.826,5,0,186.447,1.0903
114.846,5,0,186.479,1.09067
114.866,5,0,186.512,1.09105
114.886,5,0,186.544,1.09143
114.906,5,0,186.577,1.0918
114.926,5,0,186.609,1.09218
114.946,5,0,186.642,1.09256
114.966,5,0,186.675,1.09294
114.986,5,0,186.707,1.09331
115.006,5,0,186.74,1.09369
115.026,5,0,186.773,1.09407
115.046,5,0,186.805,1.09445
115.066,5,0,186.838,1.09483
115.086,5,0,186.871,1.09521
115.106,5,0,186.904,1.09559
115.126,5,0,186.936,1.09596
115.146,5,0,186.969,1.09634
115.166,5,0,187.002,1.09672
115.186,5,0,187.035,1.0971
115.206,5,0,187.068,1.09748
115.226,5,0,187.101,1.09786
115.246,5,0,187.133,1.09824
115.266,5,0,187.166,1.09862
115.286,5,0,187.199,1.099
115.306,5,0,187.232,1.09938
115.326,5,0,187.265,1.09976
115.346,5,0,187.298,1.10014
115.366,5,0,187.331,1.10053
115.386,5,0,187.364,1.10091
115.406,5,0,187.397,1.10129
115.426,5,0,187.43,1.10167
115.446,5,0,187.463,1.10205
115.466,5,0,187.496,1.10243
115.486,5,0,187.529,1.10282
115.506,5,0,187.562,1.1032
115.526,5,0,187.596,1.10358
115.546,5,0,187.629,1.10396
115.566,5,0,187.662,1.10435
115.586,5,0,187.695,1.10473
115.606,5,0,187.728,1.10511
115.626,5,0,187.761,1.10549
115.646,5,0,187.795,1.10588
115.666,5,0,187.828,1.10626
115.686,5,0,187.861,1.10664
115.706,5,0,187.894,1.10703
115.726,5,0,187.928,1.10741
115.746,5,0,187.961,1.1078
115.766,5,0,187.994,1.10818
115.786,5,0,188.028,1.10857
115.806,5,0,188.061,1.10895
115.826,5,0,188.094,1.10934
115.846,5,0,188.128,1.10972
115.866,5,0,188.161,1.11011
115.886,5,0,188.195,1.11049
115.906,5,0,188.228,1.11088
115.926,5,0,188.262,1.11126
115.946,5,0,188.295,1.11165
115.966,5,0,188.329,1.11203
115.986,5,0,188.362,1.11242
116.006,5,0,188.396,1.11281
116.026,5,0,188.429,1.11319
116.046,5,0,188.463,1.11358
116.066,5,0,188.496,1.11397
116.086,5,0,188.53,1.11435
116.106,5,0,188.564,1.11474
116.126,5,0,188.597,1.11513
116.146,5,0,188.631,1.11552
116.166,5,0,188.664,1.1159
116.186,5,0,188.698,1.11629
116.206,5,0,188.732,1.11668
116.226,5,0,188.766,1.11707
116.246,5,0,188.799,1.11746
116.266,5,0,188.833,1.11784
116.286,5,0,188.867,1.11823
116.306,5,0,188.901,1.11862
116.326,5,0,188.935,1.11901
116.346,5,0,188.968,1.1194
116.366,5,0,189.002,1.11979
116.386,5,0,189.036,1.12018
116.406,5,0,189.07,1.12057
116.426,5,0,189.104,1.12096
116.446,5,0,189.138,1.12135
116.466,5,0,189.172,1.12174
116.486,5,0,189.206,1.12213
116.506,5,0,189.24,1.12252
116.526,5,0,189.274,1.12291
116.546,5,0,189.308,1.1233
116.566,5,0,189.342,1.12369
116.586,5,0,189.376,1.12408
116.606,5,0,189.41,1.12448
116.626,5,0,189.444,1.12487
116.646,5,0,189.478,1.12526
116.666,5,0,189.512,1.12565
116.686,5,0,189.546,1.12604
116.706,5,0,189.58,1.12644
116.726,5,0,189.615,1.12683
116.746,5,0,189.649,1.12722
116.766,5,0,189.683,1.12761
116.786,5,0,189.717,1.12801
116.806,5,0,189.751,1.1284
116.826,5,0,189.786,1.12879
116.846,5,0,189.82,1.12919
116.866,5,0,189.854,1.12958
116.886,5,0,189.889,1.12997
116.906,5,0,189.923,1.13037
116.926,5,0,189.957,1.13076
116.946,5,0,189.992,1.13116
116.966,5,0,190.026,1.13155
116.986,5,0,190.06,1.13195
117.006,5,0,190.095,1.13234
117.026,5,0,190.129,1.13274
117.046,5,0,190.164,1.13313
117.066,5,0,190.198,1.13353
117.086,5,0,190.233,1.13392
117.106,5,0,190.267,1.13432
117.126,5,0,190.302,1.13472
117.146,5,0,190.336,1.13511
117.166,5,0,190.371,1.13551
117.186,5,0,190.406,1.1359
117.206,5,0,190.44,1.1363
117.226,5,0,190.475,1.1367
117.246,5,0,190.509,1.13709
117.266,5,0,190.544,1.13749
117.286,5,0,190.579,1.13789
117.306,5,0,190.613,1.13829
117.326,5,0,190.648,1.13868
117.346,5,0,190.683,1.13908
117.366,5,0,190.718,1.13948
117.386,5,0,190.752,1.13988
117.406,5,0,190.787,1.14028
117.426,5,0,190.822,1.14068
117.446,5,0,190.857,1.14108
117.466,5,0,190.892,1.14147
117.486,5,0,190.927,1.14187
117.506,5,0,190.961,1.14227
117.526,5,0,190.996,1.14267
117.546,5,0,191.031,1.14307
117.566,5,0,191.066,1.14347
117.586,5,0,191.101,1.14387
117.606,5,0,191.136,1.14427
117.626,5,0,191.171,1.14467
117.646,5,0,191.206,1.14507
117.666,5,0,191.241,1.14547
117.686,5,0,191.276,1.14587
117.706,5,0,191.311,1.14628
117.726,5,0,191.346,1.14668
117.746,5,0,191.381,1.14708
117.766,5,0,191.417,1.14748
117.786,5,0,191.452,1.14788
117.806,5,0,191.487,1.14828
117.826,5,0,191.522,1.14869
117.846,5,0,191.557,1.14909
