Force_f,Average_r,Average_n,Std_r,Std_n
0.3203203203203203,3.830107441150793,0.0,0.3361602767498133,0.0
0.3303303303303303,3.9313568761937283,0.0,0.34504672110458146,0.0
0.34034034034034033,4.032606311236666,0.0,0.35393316545934966,0.0
0.35035035035035034,4.133855746279603,0.0,0.3628196098141183,0.0
0.36036036036036034,4.235105181322539,0.0,0.3717060541688872,0.0
0.37037037037037035,4.336354616365476,0.0,0.38059249852365623,0.0
0.38038038038038036,4.437604051408413,0.0,0.3894789428784256,0.0
0.39039039039039036,4.53885348645135,0.0,0.3983653872331952,0.0
0.40040040040040037,4.640102921494287,0.0,0.40725183158796496,0.0
0.41041041041041043,4.735330043569516,0.0,0.4156097113053257,0.0
0.42042042042042044,4.827115843948919,0.0,0.42366555408702394,0.0
0.43043043043043044,4.918901644328312,0.0,0.4317213968687227,0.0
0.44044044044044045,5.010687444707711,0.0,0.4397772396504212,0.0
0.45045045045045046,5.102473245087106,0.0,0.44783308243212,0.0
0.46046046046046046,5.194259045466504,0.0,0.4558889252138189,0.0
0.47047047047047047,5.2860448458458995,0.0,0.4639447679955178,0.0
0.4804804804804805,5.377830646225298,0.0,0.47200061077721667,0.0
0.4904904904904905,5.469616446604691,0.0,0.48005645355891596,0.0
0.5005005005005005,5.561402246984094,0.0,0.4881122963406151,0.0
0.5105105105105106,5.648307015560911,0.0,0.49573974038715096,0.0
0.5205205205205206,5.731144257635585,0.0,0.5030101854877173,0.0
0.5305305305305306,5.8139814997102635,0.0,0.5102806305882838,0.0
0.5405405405405406,5.896818741784935,0.0,0.5175510756888503,0.0
0.5505505505505506,5.979655983859608,0.0,0.5248215207894168,0.0
0.5605605605605606,6.062493225934281,0.0,0.5320919658899835,0.0
0.5705705705705706,6.145330468008961,0.0,0.5393624109905504,0.0
0.5805805805805806,6.228167710083634,0.0,0.5466328560911173,0.0
0.5905905905905906,6.311004952158307,0.0,0.5539033011916843,0.0
0.6006006006006006,6.393842194232985,0.0,0.5611737462922511,0.0
0.6106106106106106,6.47291313209671,0.0,0.5681136323727548,0.0
0.6206206206206206,6.547464504907302,0.0,0.574656847629182,0.0
0.6306306306306306,6.622015877717892,0.0,0.5812000628856093,0.0
0.6406406406406406,6.696567250528489,0.0,0.5877432781420369,0.0
0.6506506506506506,6.771118623339082,0.0,0.5942864933984646,0.0
0.6606606606606606,6.845669996149671,0.0,0.6008297086548925,0.0
0.6706706706706707,6.920221368960265,0.0,0.6073729239113204,0.0
0.6806806806806807,6.994772741770857,0.0,0.6139161391677486,0.0
