r,f_simulation_mean,f_theory,valid_trajectories_count
2.740086846846847,0.4532149484600173,0.35006218522563626,300
2.765695135135135,0.46062982254286067,0.3539127072734403,300
2.7913034234234235,0.46818045563241434,0.3577811535454364,300
2.816911711711712,0.4758712257667082,0.36166777932153255,300
2.84252,0.4837060670754324,0.3655728428580864,300
2.8681282882882884,0.4916911462137534,0.369496605440201,300
2.893736576576577,0.4998308948537906,0.3734393314347546,300
2.9193448648648648,0.5081312493896756,0.3774012883441679,300
2.944953153153153,0.5165977770717674,0.3813827468609071,300
2.9705614414414416,0.525236249778563,0.3853839809227216,300
2.9961697297297296,0.5340532449439547,0.3894052677686139,300
3.021778018018018,0.5430554581433591,0.3934468879955377,300
3.0473863063063065,0.5522493238193256,0.3975091256158183,300
3.0729945945945945,0.5616424180516956,0.4015922681152888,300
3.098602882882883,0.571242726068786,0.4056966065121309,300
3.1242111711711713,0.5810577079935001,0.40982243541640984,300
3.1498194594594597,0.5910967574672413,0.413970053090292,300
3.1754277477477477,0.6013674894376106,0.41813976150892407,300
3.201036036036036,0.6118813946307555,0.42233186642196086,300
3.2266443243243246,0.6226465003095928,0.42654667741571506,300
3.2522526126126126,0.6336743463127482,0.43078450797590667,300
3.277860900900901,0.6449760694435073,0.43504567555098356,300
3.3034691891891894,0.6565630146629792,0.43933050161597975,300
3.3290774774774774,0.6684478629536941,0.4436393117368763,300
3.354685765765766,0.6806449324537881,0.447972435635425,300
3.3802940540540543,0.6931680888007835,0.4523302072543852,300
3.4059023423423422,0.7060301253825445,0.4567129648231293,300
3.4315106306306307,0.7192499671895155,0.4611210509235552,300
3.457118918918919,0.7328443490264813,0.46555481255624603,300
3.4827272072072075,0.7468271789300994,0.47001460120680505,300
3.5083354954954955,0.7612255644369289,0.47450077291229414,300
3.533943783783784,0.7760538897981724,0.47901368832768565,300
3.5595520720720724,0.791334546607074,0.4835537127922384,300
3.5851603603603603,0.8070967363879556,0.4881212163956947,300
3.6107686486486488,0.8233611755435208,0.49271657404418634,300
3.636376936936937,0.8401532490646098,0.49734016552572363,300
3.661985225225225,0.857511245619835,0.5019923755751404,300
3.6875935135135136,0.8754570810632276,0.5066735939383366,300
3.713201801801802,0.894030941473516,0.5113842154356657,300
3.73881009009009,0.9132593308818381,0.5161246400242868,300
3.7644183783783784,0.9330955178430228,0.5208952728592903,300
3.790026666666667,0.9535614595603732,0.5256965243533842,300
3.815634954954955,0.9747364693810124,0.5305288102349163,300
3.8412432432432433,0.9966570722064696,0.5353925516039789,300
3.8668515315315317,1.019304218015161,0.5402881749863261,300
3.8924598198198197,1.0427114696032995,0.5452161123848058,300
3.918068108108108,1.0669818668049909,0.5501768013279884,300
3.9436763963963966,1.0920756595988874,0.5551706849156347,300
3.969284684684685,1.1180312693588186,0.5601982118606295,300
3.994892972972973,1.144968985314404,0.5652598365269614,300
4.020501261261261,1.1728400778072003,0.5703560189633031,300
4.046109549549549,1.2016984554862957,0.5754872249316982,300
4.071717837837838,1.2316984765338876,0.5806539259308302,300
4.097326126126126,1.2628472756519362,0.5858565992132937,300
4.122934414414415,1.2951916135868866,0.591095727796243,300
4.148542702702703,1.3287953593793929,0.5963718004647427,300
4.1741509909909915,1.3636513690045788,0.6016853117670823,300
4.199759279279279,1.3998580228065909,0.6070367620012582,300
4.2253675675675675,1.4374994498245686,0.6124266571917616,300
4.250975855855856,1.4766965023610985,0.617855509055728,300
4.276584144144144,1.5172483737674485,0.6233238349574448,300
4.302192432432433,1.559360833886826,0.628832157850107,300
4.327800720720721,1.6031089022100744,0.6343810062036359,300
4.353409009009009,1.648513981853482,0.6399709139172713,300
4.379017297297297,1.6955599363265714,0.6456024202155421,300
4.404625585585586,1.744324829172327,0.6512760695261037,300
4.430233873873874,1.7949320983996908,0.6569924113378117,300
4.4558421621621624,1.8473715949963974,0.6627520000372671,300
4.481450450450451,1.9016605759352199,0.6685553947219199,300
4.507058738738738,1.9580010368359573,0.6744031589876742,300
4.532667027027027,2.0162803850010835,0.6802958606887637,300
4.558275315315315,2.07644064546438,0.6862340716674896,300
4.583883603603604,2.138667515629648,0.6922183674512336,300
4.609491891891892,2.2028155132973324,0.6982493269139365,300
4.6351001801801806,2.2690406752784136,0.7043275318990303,300
